472,Красновишерск,Пермский край,14 836,15 022,15 359,15 587,15 644,15 733,15 917,16 127,16 111,16 100,16 099
473,Грязовец,Вологодская область,14 808,14 809,14 800,14 916,14 949,15 041,15 081,15 313,15 476,15 500,15 201
474,Сухиничи,Калужская область,14 779,14 736,14 901,15 111,15 144,15 424,15 602,15 851,16 031,16 300,16 273
475,Нерчинск,Забайкальский край,14 726,14 906,14 919,14 912,14 820,14 746,14 775,14 945,14 912,15 000,14 959
476,Заполярный,Мурманская область,14 706,14 902,15 037,15 194,15 211,15 288,15 424,15 589,15 717,15 831,15 825
477,Кондрово,Калужская область,14 591,14 697,14 857,15 017,15 146,15 405,15 789,16 192,16 592,16 700,16 672
478,Навашино,Нижегородская область,14 583,14 707,14 830,15 051,15 281,15 406,15 521,15 688,16 022,16 339,16 416
479,Данилов,Ярославская область,14 522,14 709,14 746,14 868,14 981,15 081,15 187,15 450,15 625,15 813,15 861
480,Невель,Псковская область,14 481,14 819,15 079,15 133,15 250,15 252,15 417,15 578,15 885,16 272,16 324
481,Палласовка,Волгоградская область,14 463,14 658,14 729,14 940,15 089,15 235,15 493,15 728,15 923,16 100,16 081
482,Цимлянск,Ростовская область,14 432,14 421,14 528,14 558,14 643,14 622,14 761,14 778,14 807,15 000,15 028
483,Ленинск,Волгоградская область,14 370,14 626,15 064,15 149,15 353,15 426,15 403,15 473,15 519,15 500,15 504
484,Агидель,Башкортостан,14 219,14 601,14 959,15 281,15 616,15 749,15 865,15 932,16 123,16 400,16 370
485,Полярные Зори,Мурманская область,14 196,14 389,14 421,14 644,14 794,14 853,14 936,15 005,14 982,15 075,15 096
486,Очёр,Пермский край,14 186,14 237,14 226,14 240,14 151,14 091,14 051,14 088,14 188,14 200,14 238
487,Красный Кут,Саратовская область,14 130,14 385,14 483,14 718,14 773,14 619,14 460,14 451,14 431,14 382,14 416
488,Медвежьегорск,Карелия,14 091,14 249,14 340,14 446,14 520,14 647,14 833,14 958,15 160,15 500,15 533
489,Лакинск,Владимирская область,14 088,14 115,14 330,14 568,14 711,14 895,15 009,15 275,15 494,15 673,15 715
490,Яхрома,Московская область,14 056,14 297,14 275,14 245,14 004,13 768,13 554,13 517,13 349,13 200,13 214
491,Валдай,Новгородская область,13 987,14 119,14 240,14 379,14 589,14 614,14 758,15 152,15 539,16 100,16 098
492,Жердевка,Тамбовская область,13 964,13 998,14 214,14 296,14 460,14 556,14 748,14 919,15 026,,15 209
493,Чудово,Новгородская область,13 909,14 056,14 394,14 730,14 973,15 008,15 047,15 093,15 218,15 400,15 397
494,Венёв,Тульская область,13 883,14 023,14 191,14 211,14 260,14 198,14 244,14 500,14 866,15 200,15 224
495,Купино,Новосибирская область,13 790,13 708,13 777,13 781,13 897,14 010,14 182,14 365,14 613,14 900,15 400
496,Новоульяновск,Ульяновская область,13 778,13 903,13 990,14 164,14 555,14 795,15 104,15 355,15 688,16 008,16 033
497,Лукоянов,Нижегородская область,13 763,13 913,14 104,14 136,14 243,14 218,14 264,14 549,14 762,14 926,14 951
498,Кашин,Тверская область,13 757,14 094,14 287,14 475,14 734,15 029,15 178,15 419,15 781,16 200,16 171
499,Жуков,Калужская область,13 727,13 569,13 576,13 251,12 844,12 505,12 014,11 986,11 932,12 100,12 131
500,Дубовка,Волгоградская область,13 659,13 805,13 988,14 165,14 272,14 325,14 219,14 331,14 335,14 300,14 347
501,Трубчевск,Брянская область,13 613,13 695,14 001,13 696,13 802,13 921,14 073,14 472,14 648,14 949,15 014
502,Ак-Довурак,Тыва,13 609,13 630,13 580,13 578,13 663,13 700,13 570,13 548,13 558,13 482,13 468
503,Кизел,Пермский край,13 533,14 162,14 883,15 572,16 173,16 642,17 213,17 877,18 560,19 600,19 587
504,Меленки,Владимирская область,13 474,13 623,13 789,14 013,14 190,14 302,14 490,14 711,14 905,15 140,15 206
505,Пересвет,Московская область,13 411,13 574,13 675,13 756,13 872,13 950,14 013,14 108,14 126,14 100,14 147
506,Николаевск,Волгоградская область,13 408,13 653,13 660,13 840,13 998,14 279,14 428,14 741,14 771,15 100,15 075
507,Гвардейск,Калининградская область,13 313,13 190,13 227,13 186,13 214,13 321,13 514,13 582,13 779,13 900,13 899
508,Первомайск,Нижегородская область,13 260,13 362,13 496,13 626,13 706,13 828,14 013,14 245,14 360,14 505,14 568
509,Обоянь,Курская область,13 242,13 254,13 339,13 413,13 410,13 422,13 465,13 641,13 573,13 600,13 565
510,Гаджиево,Мурманская область,13 157,13 259,12 989,12 904,12 532,12 251,11 793,11 651,11 350,11 106,11 068
511,Вяземский,Хабаровский край,12 999,12 889,12 974,13 187,13 323,13 575,13 881,14 166,14 230,14 543,14 555
512,Могоча,Забайкальский край,12 953,13 076,13 285,13 442,13 526,13 640,13 697,13 626,13 422,13 300,13 258
513,Струнино,Владимирская область,12 881,12 902,13 094,13 281,13 541,13 829,14 022,14 211,14 366,14 368,14 369
514,Снежногорск,Мурманская область,12 826,12 638,12 642,12 696,12 650,12 627,12 514,12 493,12 527,12 655,12 683
515,Краснозаводск,Московская область,12 800,12 927,13 076,13 297,13 397,13 515,13 639,13 621,13 365,13 400,13 392
516,Лагань,Калмыкия,12 769,12 932,13 125,13 137,13 170,13 258,13 493,13 714,13 973,14 300,14 323
517,Фокино,Приморский край,12 759,12 818,12 938,13 065,13 143,13 238,13 333,13 401,13 575,13 824,13 876
518,Свирск,Иркутская область,12 750,12 779,12 945,13 110,13 127,13 194,13 144,13 103,13 351,13 586,13 650
519,Руза,Московская область,12 743,12 973,13 182,13 403,13 393,13 419,13 554,13 733,13 740,13 500,13 495
520,Адыгейск,Адыгея,12 721,12 728,12 745,12 701,12 689,12 659,12 481,12 444,12 368,12 200,12 237
521,Белёв,Тульская область,12 597,12 927,13 180,13 362,13 461,13 448,13 434,13 575,13 731,13 900,13 918
522,Талдом,Московская область,12 596,12 652,12 777,12 985,13 099,13 258,13 325,13 521,13 607,13 800,13 819
523,Гороховец,Владимирская область,12 565,12 687,12 799,12 948,13 105,13 233,13 326,13 553,13 801,13 954,14 016
524,Петушки,Владимирская область,12 536,12 799,13 112,13 382,13 620,13 915,14 113,14 375,14 760,15 121,15 148
525,Байкальск,Иркутская область,12 534,12 495,12 629,12 738,12 901,12 974,13 125,13 319,13 473,13 551,13 583
526,Сим,Челябинская область,12 501,12 645,12 893,13 170,13 365,13 542,13 672,13 969,14 229,14 429,14 466
527,Шилка,Забайкальский край,12 491,12 625,12 663,12 784,12 983,13 162,13 292,13 535,13 701,13 900,13 947
528,Сясьстрой,Ленинградская область,12 403,12 549,12 824,13 006,13 211,13 305,13 637,13 498,13 648,13 700,13 745
529,Емва,Коми,12 379,12 452,12 630,12 906,13 180,13 405,13 625,13 855,14 133,14 600,14 570
530,Катайск,Курганская область,12 367,12 398,12 565,12 585,12 781,12 891,13 169,13 332,13 603,13 930,14 003
531,Петров Вал,Волгоградская область,12 359,12 528,12 544,12 177,12 371,12 518,12 661,12 844,13 094,13 200,13 239
532,Калязин,Тверская область,12 351,12 454,12 770,13 025,13 123,13 345,13 394,13 630,13 703,13 900,13 867
533,Горняк,Алтайский край,12 330,12 437,12 654,12 972,13 040,13 109,13 231,13 462,13 649,13 866,13 918
534,Хвалынск,Саратовская область,12 288,12 302,12 391,12 556,12 788,12 814,12 985,13 005,12 947,13 044,13 094
535,Урень,Нижегородская область,12 251,12 205,12 309,12 385,12 257,12 137,12 066,12 088,12 129,12 276,12 304
536,Далматово,Курганская область,12 248,12 413,12 631,12 772,13 015,13 240,13 480,13 580,13 817,13 901,13 911
537,Южа,Ивановская область,12 229,12 369,12 595,12 834,13 019,13 201,13 365,13 539,13 809,14 200,14 170
538,Пионерский,Калининградская область,12 194,11 454,11 312,11 352,11 395,11 475,11 633,11 676,11 383,11 000,11 016
539,Магас,Ингушетия,12 170,10 333,8 771,7 818,6 880,5 841,4 756,4 106,3 367,2 581,2 502
540,Камешково,Владимирская область,11 992,12 210,12 496,12 711,12 743,12 722,12 731,12 852,12 974,13 098,13 103
541,Бодайбо,Иркутская область,11 982,11 931,12 316,13 104,13 419,13 896,14 176,14 408,14 859,15 286,15 340
542,Удачный,Якутия,11 970,11 960,11 676,11 835,11 695,11 564,,11 674,11 850,,12 613
543,Уяр,Красноярский край,11 948,11 981,11 954,12 074,12 209,12 295,12 319,12 444,12 485,12 700,12 665
544,Александровск,Пермский край,11 935,12 222,12 562,12 841,13 108,13 353,13 600,13 858,14 144,14 500,14 495
545,Долинск,Сахалинская область,11 851,11 685,11 765,11 708,11 751,11 730,11 814,11 885,12 049,12 166,12 200
546,Волосово,Ленинградская область,11 828,11 909,11 987,12 148,12 187,12 212,12 179,12 227,12 110,,12 161
547,Торопец,Тверская область,11 826,11 955,12 048,12 092,12 120,12 149,12 290,12 436,12 659,13 000,13 015
548,Чаплыгин,Липецкая область,11 773,11 795,11 802,11 948,11 940,12 083,12 124,12 271,12 373,12 620,12 656
549,Новая Ляля,Свердловская область,11 645,11 753,11 879,11 947,11 988,12 087,12 149,12 367,12 540,12 700,12 734
550,Аркадак,Саратовская область,11 516,11 681,11 895,11 986,12 088,12 149,12 328,12 477,12 612,12 802,12 845
551,Нязепетровск,Челябинская область,11 425,11 539,11 687,11 752,11 901,12 061,12 067,12 153,12 305,12 403,12 451
552,Лихославль,Тверская область,11 408,11 481,11 594,11 790,11 930,12 025,12 078,12 207,12 170,12 300,12 257
553,Бабаево,Вологодская область,11 406,11 328,11 395,11 493,11 502,11 491,11 624,11 712,11 900,12 100,12 053
554,Чкаловск,Нижегородская область,11 345,11 354,11 462,11 569,11 601,11 723,11 882,12 036,12 167,12 324,12 368
555,Вилюйск,Якутия,11 322,11 213,11 095,10 975,10 744,10 656,10 559,10 529,10 187,10 200,10 234
556,Дрезна,Московская область,11 313,11 344,11 480,11 638,11 750,11 831,11 767,11 766,11 826,11 800,11 820
557,Сорск,Хакасия,11 215,11 308,11 416,11 514,11 504,11 485,11 496,11 706,11 908,12 100,12 143
558,Закаменск,Бурятия,11 204,11 195,11 164,11 249,11 234,11 369,11 455,11 493,11 540,11 497,11 510
559,Шагонар,Тыва,11 182,11 063,10 995,10 973,10 919,10 935,10 905,10 966,10 917,11 000,10 956
560,Горнозаводск,Пермский край,11 176,11 274,11 375,11 477,11 511,11 575,11 623,11 635,11 854,,12 057
561,Кораблино,Рязанская область,11 073,11 188,11 220,11 272,11 327,11 390,11 554,11 741,12 090,12 700,12 658
562,Богучар,Воронежская область,11 048,11 192,11 270,11 295,11 190,11 162,11 193,11 281,11 496,11 800,11 811
563,Киренск,Иркутская область,11 048,11 046,11 139,11 310,11 436,11 568,11 802,12 066,12 359,12 599,12 640
564,Чулым,Новосибирская область,11 026,11 144,11 216,11 270,11 312,11 330,11 285,11 294,11 381,11 600,12 000
565,Тетюши,Татарстан,10 991,11 136,11 250,11 337,11 410,11 449,11 419,11 525,11 632,11 579,11 596
566,Юрюзань,Челябинская область,10 908,11 178,11 415,11 685,11 908,12 088,12 159,12 291,12 434,12 540,12 571
567,Звенигово,Марий Эл,10 904,11 049,11 204,11 379,11 504,11 681,11 729,11 764,11 848,11 900,11 946
568,Болхов,Орловская область,10 884,11 037,11 097,11 154,11 087,11 201,11 392,11 462,11 411,11 400,11 421
569,Называевск,Омская область,10 865,10 936,11 101,11 249,11 332,11 382,11 471,11 481,11 513,11 597,11 615
570,Нариманов,Астраханская область,10 764,10 956,11 079,11 118,11 139,11 196,11 334,11 326,11 321,,11 521
571,Неман,Калининградская область,10 756,10 864,10 867,10 931,11 130,11 346,11 492,11 589,11 677,11 800,11 798
572,Карабаш,Челябинская область,10 756,10 854,10 999,11 178,11 336,11 593,11 900,12 255,12 741,13 059,13 152
573,Сосновка,Кировская область,10 743,10 823,11 027,11 254,11 420,11 628,11 821,11 845,11 856,12 000,11 960
574,Балей,Забайкальский край,10 732,10 879,11 151,11 370,11 587,11 696,11 835,12 051,12 208,12 500,12 533
575,Сураж,Брянская область,10 728,10 814,10 884,10 979,11 089,11 242,11 186,11 728,11 583,11 622,11 640
576,Южно-Сухокумск,Дагестан,10 666,10 641,10 611,10 543,10 388,10 359,10 186,10 113,10 117,,10 035
577,Кемь,Карелия,10 648,10 861,11 182,11 604,11 775,11 969,12 191,12 454,12 691,13 100,13 051
578,Верхний Тагил,Свердловская область,10 493,10 672,10 962,11 171,11 283,11 357,11 365,11 437,11 598,11 800,11 843
579,Сосенский,Калужская область,10 419,10 537,10 628,11 047,11 008,11 210,11 509,11 775,12 035,,12 392
580,Хилок,Забайкальский край,10 381,10 488,10 607,10 724,10 853,10 969,11 124,11 311,11 428,11 500,11 539
581,Высоковск,Московская область,10 362,10 394,10 586,10 671,10 690,10 676,10 659,10 535,10 561,10 600,10 635
582,Боровск,Калужская область,10 337,10 507,10 734,10 966,11 210,11 418,11 697,11 916,12 124,12 300,12 283
583,Кремёнки,Калужская область,10 278,10 416,10 587,10 692,10 774,10 854,10 958,11 172,11 351,11 600,11 582
584,Тюкалинск,Омская область,10 253,10 231,10 311,10 326,10 491,10 546,10 695,10 906,11 203,11 240,11 275
585,Ворсма,Нижегородская область,10 253,10 331,10 491,10 589,10 630,10 793,10 989,11 226,11 409,11 565,11 620
586,Малая Вишера,Новгородская область,10 253,10 371,10 602,11 015,11 297,11 601,11 789,11 998,12 140,12 500,12 461
587,Змеиногорск,Алтайский край,10 232,10 321,10 533,10 575,10 569,10 546,10 617,10 782,10 852,10 927,10 955
588,Завитинск,Амурская область,10 215,10 445,10 721,10 743,10 830,10 876,10 952,11 122,11 285,11 500,11 481
589,Заозёрный,Красноярский край,10 199,10 187,10 255,10 286,10 277,10 271,10 276,10 397,10 566,10 700,10 681
590,Белоусово,Калужская область,10 186,9 811,9 575,9 288,8 914,8 726,8 538,8 415,8 354,,8 412
591,Питкяранта,Карелия,10 184,10 307,10 479,10 589,10 705,10 751,10 945,11 089,11 245,11 400,11 429
592,Щёлкино,Крым[комм. 1],10 182,10 260,10 328,10 453,10 593,10 603,10 620,11 184,11 194,11 231,11 242
593,Зуевка,Кировская область,10 166,10 313,10 447,10 595,10 697,10 834,10 945,11 065,11 150,11 200,11 198
594,Вытегра,Вологодская область,10 123,10 273,10 324,10 232,10 192,10 274,10 308,10 346,10 427,10 500,10 491
595,Ермолино,Калужская область,10 120,10 204,10 089,10 158,10 263,10 329,10 442,10 483,10 509,10 400,10 409
596,Судогда,Владимирская область,10 113,10 298,10 442,10 527,10 673,10 794,11 023,11 276,11 559,11 784,11 848
597,Камбарка,Удмуртия,10 112,10 236,10 276,10 477,10 577,10 670,10 658,10 730,10 862,11 000,11 021
598,Белая Холуница,Кировская область,10 100,10 257,10 406,10 517,10 597,10 639,10 717,10 824,11 053,11 200,11 232
599,Дигора,Северная Осетия,10 089,10 072,10 075,10 135,10 134,10 273,10 355,10 462,10 674,10 850,10 856
600,Эртиль,Воронежская область,10 052,10 207,10 265,10 410,10 575,10 740,10 835,11 018,11 168,11 400,11 387
601,Петухово,Курганская область,10 041,10 014,10 175,10 304,10 372,10 537,10 628,10 902,11 124,11 290,11 292
602,Каргополь,Архангельская область,9 951,10 037,10 062,10 055,10 052,10 048,10 056,10 103,10 139,10 124,10 214
603,Володарск,Нижегородская область,9 898,9 907,9 972,10 021,10 084,10 102,10 074,10 023,9 977,9 930,9 928
604,Михайлов,Рязанская область,9 891,10 072,10 174,10 340,10 539,10 807,11 046,11 267,11 538,11 800,11 784
605,Луза,Кировская область,9 853,10 015,10 232,10 359,10 461,10 529,10 693,10 813,10 974,11 300,11 260
606,Невельск,Сахалинская область,9 815,9 996,10 421,10 681,10 589,10 603,10 722,10 965,11 228,11 598,11 682
607,Окуловка,Новгородская область,9 772,10 011,10 275,10 470,10 735,11 052,11 330,11 587,11 933,12 500,12 464
608,Уржум,Кировская область,9 755,9 834,9 919,9 981,9 975,10 052,10 080,10 105,10 189,10 200,10 213
609,Вуктыл,Коми,9 716,9 780,10 017,10 205,10 430,10 729,11 198,11 599,11 917,12 400,12 356
610,Нюрба,Якутия,9 694,9 708,9 786,9 850,9 918,9 908,9 952,9 915,9 976,,10 157
611,Тотьма,Вологодская область,9 690,9 721,9 805,9 895,9 950,9 915,9 862,9 860,9 872,9 800,9 776
612,Кола,Мурманская область,9 690,9 681,9 691,9 701,9 735,9 853,10 101,10 135,10 250,10 420,10 437
613,Заволжск,Ивановская область,9 637,9 836,10 121,10 384,10 664,10 952,11 239,11 561,11 757,12 000,12 045
614,Суздаль,Владимирская область,9 606,9 428,9 618,9 749,9 865,9 978,10 061,10 240,10 409,10 553,10 535
615,Нолинск,Кировская область,9 579,9 702,9 722,9 720,9 703,9 752,9 794,9 782,9 697,9 600,9 554
616,Микунь,Коми,9 558,9 683,9 796,9 837,9 919,10 088,10 179,10 287,10 414,10 700,10 730
617,Задонск,Липецкая область,9 527,9 579,9 614,9 641,9 631,9 601,9 565,9 585,9 592,9 713,9 698
618,Опочка,Псковская область,9 494,9 902,10 144,10 307,10 483,10 488,10 599,10 910,11 362,11 547,11 603
619,Ивангород,Ленинградская область,9 486,9 816,10 453,10 539,10 502,10 736,10 688,10 443,10 128,9 900,9 854
620,Щучье,Курганская область,9 476,9 626,9 711,9 775,10 018,10 310,10 577,10 743,10 793,10 956,10 973
621,Старый Крым,Крым[комм. 1],9 471,9 432,9 373,9 312,9 370,9 314,9 277,9 512,9 485,9 446,9 492
622,Рудня,Смоленская область,9 463,9 452,9 484,9 484,9 537,9 652,9 803,9 867,9 954,10 000,9 300
623,Покровск,Якутия,9 385,9 320,9 256,9 177,9 102,9 047,9 042,9 193,9 325,,9 495
624,Анива,Сахалинская область,9 378,9 405,9 445,9 430,9 396,9 288,9 239,9 170,9 148,9 123,9 115
625,Дорогобуж,Смоленская область,9 357,9 583,9 793,9 966,10 135,10 168,10 242,10 393,10 527,10 700,11 100
626,Чадан,Тыва,9 351,9 223,9 139,8 991,8 863,8 912,8 851,8 816,8 891,9 000,9 035
627,Печоры,Псковская область,9 333,9 670,9 871,10 034,10 142,10 205,10 337,10 589,11 000,11 164,11 195
628,Верхнеуральск,Челябинская область,9 282,9 276,9 340,9 312,9 321,9 279,9 342,9 408,9 398,9 454,9 457
629,Заозёрск,Мурманская область,9 246,9 656,9 915,10 019,9 872,9 864,9 860,10 375,10 767,11 217,11 199
630,Беломорск,Карелия,9 199,9 498,9 678,9 861,10 052,10 150,10 372,10 599,10 893,11 200,11 217
631,Таруса,Калужская область,9 181,9 070,9 101,9 302,9 267,9 353,9 441,9 551,9 560,9 627,9 660
632,Олёкминск,Якутия,9 164,9 257,9 213,9 202,9 192,9 178,9 206,9 338,9 383,9 500,9 494
633,Краснослободск,Мордовия,9 153,9 305,9 397,9 556,9 572,9 713,9 721,9 783,9 978,10 200,10 151
634,Кирс,Кировская область,9 152,9 271,9 453,9 589,9 639,9 756,9 930,10 080,10 263,10 400,10 420
635,Александровск-Сахалинский,Сахалинская область,9 125,9 346,9 504,9 586,9 697,9 720,9 737,9 984,10 327,10 543,10 613
636,Наволоки,Ивановская область,9 096,9 229,9 374,9 546,9 697,9 814,9 854,9 929,10 040,10 200,10 206
637,Каргат,Новосибирская область,9 029,9 163,9 370,9 519,9 584,9 656,9 720,9 807,9 984,10 000,10 042
638,Нижние Серги,Свердловская область,8 987,9 109,9 243,9 424,9 462,9 552,9 698,9 736,9 902,10 300,10 336
639,Верхняя Тура,Свердловская область,8 979,8 987,9 039,9 128,9 166,9 214,9 166,9 235,9 377,9 500,9 461
640,Сковородино,Амурская область,8 943,9 050,9 231,9 311,9 311,9 254,9 404,9 481,9 481,9 600,9 564
641,Миньяр,Челябинская область,8 870,9 017,9 128,9 342,9 459,9 652,9 766,9 940,10 037,10 141,10 194
642,Кувшиново,Тверская область,8 857,8 929,9 068,9 161,9 284,9 428,9 574,9 787,9 895,10 000,10 007
643,Болохово,Тульская область,8 828,8 970,9 043,9 093,9 133,9 144,9 160,9 196,9 443,9 600,9 622
644,Михайловск,Свердловская область,8 779,8 776,8 921,9 088,9 191,9 306,9 387,9 436,9 555,9 900,9 852
645,Харовск,Вологодская область,8 776,8 897,9 099,9 185,9 292,9 422,9 506,9 617,9 843,10 100,9 998
646,Лаишево,Татарстан,8 773,8 647,8 604,8 518,8 361,8 228,8 161,7 981,7 805,7 738,7 735
647,Ельня,Смоленская область,8 743,8 832,8 993,9 168,9 324,9 463,9 573,9 783,10 025,10 100,9 900
648,Углегорск,Сахалинская область,8 710,8 687,8 860,9 070,9 198,9 395,9 597,9 871,10 116,10 400,10 381
649,Перевоз,Нижегородская область,8 710,8 740,8 763,8 928,9 041,8 902,8 949,8 918,9 018,9 182,9 201
650,Суоярви,Карелия,8 678,8 781,8 920,9 053,9 076,9 126,9 270,9 383,9 531,9 800,9 766
651,Теберда,Карачаево-Черкесия,8 648,8 644,8 670,8 680,8 709,8 739,8 776,8 825,8 901,9 100,9 058
652,Серафимович,Волгоградская область,8 646,8 749,8 914,8 987,9 052,9 106,9 174,9 305,9 311,9 400,9 368
653,Пудож,Карелия,8 606,8 718,8 897,9 044,9 153,9 183,9 269,9 408,9 536,9 700,9 698
654,Козловка,Чувашия,8 594,8 680,8 866,9 058,9 195,9 335,9 449,9 723,9 977,10 400,10 359
655,Белозерск,Вологодская область,8 580,8 667,8 786,8 914,9 054,9 172,9 380,9 481,9 544,9 567,9 532
656,Нея,Костромская область,8 573,8 720,8 865,8 964,9 001,9 132,9 242,9 377,9 587,9 800,9 827
657,Городовиковск,Калмыкия,8 571,8 678,8 768,8 798,8 799,8 899,9 010,9 139,9 327,9 600,9 565
658,Верхотурье,Свердловская область,8 563,8 593,8 612,8 651,8 678,8 748,8 771,8 776,8 809,8 800,8 820
659,Сольцы,Новгородская область,8 535,8 675,8 803,8 995,9 099,9 221,9 267,9 393,9 563,10 100,10 086
660,Волчанск,Свердловская область,8 525,8 562,8 722,8 885,9 130,9 376,9 534,9 643,9 803,10 000,10 010
661,Мариинский Посад,Чувашия,8 455,8 550,8 702,8 755,8 754,8 772,8 778,8 892,9 019,9 100,9 088
662,Устюжна,Вологодская область,8 443,8 510,8 622,8 712,8 804,8 859,8 942,9 089,9 306,9 501,8 343
663,Бирюсинск,Иркутская область,8 416,8 430,8 497,8 477,8 484,8 545,8 602,8 701,8 815,8 946,8 981
664,Облучье,Еврейская автономная область,8 365,8 393,8 540,8 742,8 792,8 811,8 851,8 910,9 033,9 303,9 379
665,Порхов,Псковская область,8 347,8 535,8 743,8 926,9 172,9 336,9 588,9 898,10 278,10 572,10 608
666,Сычёвка,Смоленская область,8 339,8 269,8 220,8 228,8 266,8 246,8 212,7 787,7 925,8 100,7 500
667,Ветлуга,Нижегородская область,8 336,8 459,8 455,8 501,8 470,8 503,8 555,8 730,8 800,8 959,8 954
668,Ардатов,Мордовия,8 294,8 630,8 584,8 734,8 799,8 888,8 976,9 126,9 324,9 400,9 400
669,Починок,Смоленская область,8 269,8 332,8 545,8 688,8 641,8 684,8 675,8 697,8 699,8 800,9 000
670,Медынь,Калужская область,8 239,8 133,8 109,8 032,7 849,7 713,7 830,7 913,8 136,8 277,8 300
671,Болгар,Татарстан,8 230,8 381,8 476,8 571,8 563,8 542,8 606,8 608,8 615,8 638,8 650
672,Гремячинск,Пермский край,8 170,8 454,8 732,9 000,9 208,9 430,9 599,9 863,10 257,10 800,10 752
673,Ядрин,Чувашия,8 170,8 252,8 387,8 451,8 585,8 691,8 766,8 983,9 220,9 600,9 614
674,Липки,Тульская область,8 122,8 230,8 541,8 976,9 048,9 011,8 950,8 874,8 759,8 700,8 719
675,Костерёво,Владимирская область,8 076,8 070,8 216,8 340,8 460,8 641,8 734,8 867,8 993,9 112,9 073
676,Алупка,Крым[комм. 1],8 075,8 067,7 990,8 017,7 948,7 849,7 771,8 520,8 497,8 493,8 425
677,Олонец,Карелия,8 026,8 070,8 091,8 130,8 162,8 249,8 402,8 645,8 818,9 100,9 056
678,Комсомольск,Ивановская область,8 023,8 058,8 189,8 366,8 466,8 561,8 631,8 725,8 679,8 700,8 693
679,Мамоново,Калининградская область,8 014,7 988,7 953,8 056,8 084,8 075,8 105,8 028,8 055,7 800,7 761
680,Новая Ладога,Ленинградская область,7 958,8 027,8 203,8 413,8 483,8 585,8 800,8 725,8 767,8 800,8 838
681,Юрьевец,Ивановская область,7 945,8 154,8 281,8 378,8 536,8 784,9 092,9 404,9 746,10 200,10 210
682,Никольск,Вологодская область,7 908,7 965,7 996,8 026,7 976,7 989,8 063,8 223,8 403,8 500,8 476
683,Западная Двина,Тверская область,7 783,7 909,8 089,8 249,8 347,8 467,8 630,8 841,9 045,9 400,9 378
684,Макушино,Курганская область,7 749,7 779,7 811,7 810,7 887,7 896,7 984,8 161,8 229,8 335,8 338
685,Городище,Пензенская область,7 709,7 838,7 885,7 951,7 966,8 027,8 114,8 183,8 143,8 100,8 096
686,Инсар,Мордовия,7 665,7 830,8 010,8 169,8 331,8 431,8 555,8 587,8 632,8 700,8 687
687,Белинский,Пензенская область,7 522,7 592,7 694,7 843,7 971,8 151,8 323,8 413,8 492,8 521,8 565
688,Кириллов,Вологодская область,7 491,7 484,7 468,7 482,7 433,7 439,7 515,7 562,7 632,7 700,7 710
689,Бирюч,Белгородская область,7 484,7 276,7 231,7 205,7 248,7 269,7 317,7 463,7 708,7 800,7 846
690,Дно,Псковская область,7 381,7 525,7 683,7 855,7 982,8 089,8 292,8 475,8 736,9 025,9 061
691,Старица,Тверская область,7 367,7 515,7 676,7 872,8 011,8 116,8 265,8 367,8 506,8 600,8 607
692,Советск,Тульская область,7 337,7 358,7 405,7 440,7 360,7 347,7 363,7 452,7 442,7 500,7 536
693,Салаир,Кемеровская область,7 281,7 327,7 452,7 589,7 724,7 864,7 985,8 115,8 252,8 290,8 262
694,Циолковский,Амурская область,7 188,6 785,6 535,6 526,6 328,6 208,6 102,5 920,,,5 892
695,Малмыж,Кировская область,7 186,7 321,7 422,7 531,7 591,7 535,7 645,7 872,8 099,8 300,8 265
696,Мглин,Брянская область,7 145,7 258,7 578,7 884,8 161,8 052,7 877,7 785,7 866,7 887,7 916
697,Лахденпохья,Карелия,7 050,7 158,7 294,7 449,7 493,7 512,7 539,7 667,7 716,7 800,7 813
698,Спасск,Пензенская область,7 016,7 085,7 106,7 178,7 175,7 232,7 209,7 270,7 347,7 410,7 442
699,Новосокольники,Псковская область,7 003,7 105,7 219,7 378,7 468,7 557,7 692,7 833,7 936,8 089,8 119
700,Оханск,Пермский край,6 980,7 064,7 087,7 072,7 098,7 096,7 129,7 205,7 301,7 300,7 250
701,Полесск,Калининградская область,6 887,6 954,7 011,7 041,7 033,7 115,7 291,7 434,7 541,7 600,7 581
702,Томмот,Якутия,6 834,6 790,6 935,7 046,7 194,7 327,7 508,7 666,7 858,8 100,8 057
703,Андреаполь,Тверская область,6 801,6 955,7 079,7 259,7 380,7 397,7 528,7 669,7 876,8 300,8 286
704,Велиж,Смоленская область,6 636,6 715,6 788,7 016,7 068,7 078,7 188,7 266,7 456,7 600,
705,Севск,Брянская область,6 563,6 616,6 663,6 723,6 752,6 847,6 931,7 094,7 124,7 300,7 282
706,Спасск-Рязанский,Рязанская область,6 558,6 544,6 553,6 555,6 613,6 776,6 971,7 229,7 487,7 700,7 745
707,Княгинино,Нижегородская область,6 536,6 629,6 804,7 062,7 092,7 052,6 952,6 999,6 981,6 682,6 708
708,Грайворон,Белгородская область,6 496,6 431,6 449,6 404,6 506,6 481,6 413,6 361,6 326,6 200,6 234
709,Орлов,Кировская область,6 433,6 557,6 607,6 709,6 834,6 910,6 990,6 976,6 968,7 000,6 959
710,Сретенск,Забайкальский край,6 433,6 524,6 581,6 643,6 621,6 608,6 609,6 678,6 737,6 900,6 850
